PID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
2885,-13.904596,-13.501887,-15.146155,-15.417272,-14.931111,-14.484665,-14.472754,-14.364517,-13.559102,-13.353759,-12.442336,-14.180394,-13.646318,-15.020927,-13.477892,-13.884304,-14.131566,-13.544736,-13.600908,-13.317319,-12.591385,-12.824522,-14.259807,-14.314679,-13.982643,-13.587131,-13.469189,-13.9683075,-14.300322,-13.285725,-14.149776,-14.196939,-12.989345,-14.676422,-14.642859,-14.549185
2886,-12.479605,-13.355435,-14.872432,-14.000399,-15.974293,-16.254713,-16.96963,-17.022808,-14.017014,-15.336719,-16.920645,-14.802769,-18.598476,-18.12338,-18.300175,-18.831308,-16.579773,-17.068073,-15.617476,-15.111908,-14.549519,-13.671393,-13.536907,-15.998182,-17.898695,-18.085676,-18.816002,-17.867878,-18.182415,-15.959467,-15.320163,-13.827191,-14.109711,-14.45075,-12.899333,-11.4220295
2887,-12.896532,-12.881642,-12.816243,-12.616786,-12.361098,-12.351433,-12.655386,-13.114148,-12.082552,-12.314624,-12.319242,-11.722025,-11.300641,-12.871399,-12.072651,-12.013631,-11.851902,-12.534418,-12.060924,-12.490874,-12.272687,-12.45153,-12.680482,-12.057735,-12.46291,-12.688244,-11.756054,-11.987649,-12.495773,-12.029325,-11.928982,-12.532033,-12.349725,-12.034243,-12.397609,-12.63516
2888,-17.069452,-16.895882,-15.365971,-14.764972,-14.8595915,-15.724627,-14.324177,-14.320787,-13.318968,-13.358445,-12.696691,-15.623218,-16.46757,-16.767065,-15.553833,-14.486679,-14.580813,-14.489436,-14.912268,-13.7913685,-13.782092,-14.255526,-13.778039,-14.110016,-16.639841,-16.05433,-15.749323,-14.919451,-14.861931,-14.142903,-14.399062,-14.291506,-13.873745,-13.824446,-12.854924,-14.1352
2889,-19.087494,-18.339819,-17.292553,-15.948729,-15.301598,-15.637587,-15.464962,-14.782801,-12.607016,-14.728676,-15.814444,-17.520569,-22.192423,-20.12172,-17.453033,-17.166603,-15.262796,-14.671543,-14.837736,-13.636288,-13.280298,-13.795139,-13.905945,-21.463837,-25.341679,-21.656834,-23.509716,-24.136938,-24.020992,-23.735348,-26.12988,-22.592976,-23.664242,-23.077291,-21.995747,-19.883432
2890,-12.920299,-12.6392565,-12.571915,-12.851044,-12.511929,-13.452348,-13.151857,-12.589226,-12.484064,-12.512285,-12.0072155,-12.76178,-12.70643,-12.755159,-12.05495,-12.281773,-12.349264,-12.170677,-13.170923,-12.12064,-12.399094,-12.552691,-12.0299225,-11.954154,-13.343985,-12.766614,-12.90678,-12.352488,-12.84516,-12.469493,-12.395853,-12.521405,-12.225735,-12.224526,-11.994255,-12.601041
2891,-18.600618,-17.987637,-18.343817,-17.612902,-16.405603,-15.9710655,-16.062256,-15.689867,-14.561501,-14.855518,-15.462679,-14.574617,-16.680834,-17.020487,-17.302479,-19.064846,-18.33345,-17.748041,-16.815517,-16.287033,-15.677944,-15.302697,-14.692701,-13.764845,-14.205283,-14.268008,-15.49139,-17.484549,-19.981194,-19.831013,-19.684923,-19.088093,-19.71689,-20.25852,-19.3932,-18.496614
2892,-16.307629,-16.111195,-16.69507,-14.032553,-15.285259,-14.047863,-14.611436,-15.319524,-13.201069,-19.211971,-19.798279,-19.733076,-17.565823,-17.298496,-15.547167,-15.596237,-14.855386,-14.634468,-14.568138,-15.449162,-11.779667,-13.8757,-21.442116,-22.13055,-22.00694,-23.377625,-22.10823,-22.965874,-23.148756,-23.119083,-22.274178,-23.79327,-22.832287,-20.719744,-19.752842,-16.528439
2893,-16.367626,-15.490963,-15.282219,-14.63493,-14.711399,-15.184761,-16.486261,-17.064892,-14.897945,-15.107021,-16.286663,-16.79095,-19.876678,-19.078215,-19.681004,-19.071804,-16.701925,-15.960719,-15.454996,-14.431631,-13.968502,-14.094334,-13.70005,-13.392519,-14.464011,-14.423063,-15.169838,-18.641663,-23.26886,-22.446486,-21.62248,-20.177645,-20.335905,-19.81472,-17.43037,-16.80381
2894,-12.869082,-13.093916,-14.440388,-14.106695,-15.365622,-15.641699,-16.5309,-16.778528,-13.719874,-14.575549,-16.117714,-14.658776,-17.851059,-18.48261,-18.03197,-18.971382,-17.821188,-17.934229,-16.163612,-15.703497,-15.394005,-14.157678,-13.872814,-14.808971,-16.454298,-17.277618,-18.966589,-18.390629,-18.776985,-16.819344,-16.065277,-14.997572,-14.875975,-15.071995,-13.546022,-12.113691
2895,-16.926802,-17.577124,-15.554161,-15.754875,-15.458557,-14.513793,-14.266676,-14.699307,-11.935913,-13.95968,-20.336237,-20.874958,-18.851456,-18.580893,-15.429642,-15.266329,-15.719706,-15.742459,-13.968292,-12.395037,-15.14716,-13.277742,-16.85993,-20.227299,-19.35369,-20.266191,-14.467315,-14.63711,-15.203046,-15.113859,-14.4426,-15.055122,-13.88559,-12.612228,-19.151567,-21.035402
2896,-15.489873,-14.680183,-14.7166,-14.036772,-14.110889,-15.10718,-16.735153,-17.414124,-14.809746,-14.940575,-15.3706665,-15.182377,-18.921362,-19.250443,-20.179497,-20.540226,-17.52689,-16.363958,-15.878246,-15.010288,-14.135678,-14.52471,-13.9486265,-13.1782,-14.521317,-15.258613,-16.146286,-17.8055,-19.61737,-19.86464,-19.17745,-19.364254,-19.742764,-18.487034,-16.516514,-16.191784
2897,-13.288326,-13.3258915,-13.972786,-13.748084,-13.587822,-13.910312,-13.980779,-13.814009,-12.830353,-13.118689,-12.664157,-12.782521,-12.29631,-13.393277,-12.878443,-12.61281,-13.17369,-13.179713,-13.796206,-13.528526,-12.577797,-13.397163,-13.489575,-12.3807,-13.783005,-12.877432,-13.239471,-12.769619,-13.123226,-12.655673,-13.118502,-13.3045635,-12.721846,-12.999952,-13.415842,-13.772727
2898,-12.7104645,-12.919693,-12.627643,-12.500147,-12.4553,-12.749065,-12.815209,-12.784438,-12.042675,-12.634005,-12.291334,-12.078796,-12.054601,-12.514219,-12.397132,-12.167118,-12.166174,-12.461088,-12.393736,-12.593985,-12.450689,-12.504098,-12.822897,-12.181874,-12.693447,-12.882016,-12.041675,-12.308117,-12.39927,-12.235301,-12.577869,-12.83563,-12.415052,-12.400818,-12.617609,-12.920559
2899,-11.752977,-11.380054,-12.045859,-11.842071,-11.731853,-11.818962,-12.028855,-11.750132,-11.890222,-12.091297,-11.716675,-11.874557,-11.688641,-11.724147,-12.030755,-11.614243,-11.563006,-12.001133,-12.031871,-11.31127,-11.068927,-11.301422,-11.515084,-11.453776,-11.776519,-11.280784,-11.718665,-11.484129,-11.817294,-11.635805,-11.834365,-11.473237,-11.643833,-11.940383,-11.771029,-12.009759
2900,-17.16328,-16.077946,-15.048592,-15.185535,-14.16292,-13.79,-14.779869,-15.478306,-15.879536,-16.13475,-15.676427,-15.842239,-19.434614,-18.368643,-19.963188,-19.293644,-18.06459,-16.412273,-15.17148,-14.629138,-13.877782,-14.447981,-12.523185,-13.3303385,-13.562567,-14.036645,-14.454184,-18.531414,-22.24627,-21.619762,-20.53664,-19.1041,-19.737713,-19.574064,-18.709476,-17.346527
2901,-13.484463,-13.52783,-13.445497,-13.451445,-13.584752,-12.949823,-14.055679,-14.0321455,-13.01887,-13.558704,-13.541174,-12.992088,-12.928757,-13.452614,-13.289182,-12.789182,-12.449715,-13.085844,-12.657433,-12.844449,-12.551603,-13.009028,-13.589167,-12.929356,-13.573779,-13.398855,-13.070966,-13.008308,-13.030365,-12.592589,-12.635965,-13.060894,-12.777592,-12.598207,-13.18352,-13.406652
2902,-13.713163,-14.563814,-16.117374,-14.988619,-16.160187,-16.512184,-17.630428,-17.858517,-13.7858515,-14.528977,-15.7041645,-14.5357275,-15.729337,-16.703192,-14.499359,-15.055035,-13.989223,-14.161126,-14.1562805,-14.151812,-16.082514,-16.58836,-16.793863,-16.546423,-16.847729,-16.9604,-16.919176,-16.315498,-16.447802,-14.4384365,-14.175747,-13.413818,-13.306337,-16.340878,-15.94306,-16.37151
2903,-11.269599,-11.320572,-11.947128,-11.803875,-11.527425,-11.215458,-12.378987,-11.488663,-11.6351595,-12.413464,-11.700293,-11.765602,-11.668624,-11.448164,-12.370797,-12.153238,-11.771587,-12.3252535,-12.590283,-10.999303,-11.388632,-10.983777,-12.005236,-12.455204,-12.237249,-10.687013,-12.114471,-11.799255,-11.813298,-12.106115,-12.221014,-11.555231,-12.359484,-11.756186,-11.65504,-11.747019
2904,-15.310102,-14.832482,-15.549464,-14.613767,-14.079385,-14.898731,-15.344088,-14.316095,-13.252896,-13.385606,-13.316337,-12.561605,-12.416368,-12.825459,-11.995363,-12.429035,-13.171211,-13.395442,-14.100715,-12.835183,-13.831812,-14.797297,-15.344004,-12.861377,-15.179768,-13.704266,-14.125966,-12.681366,-13.827801,-12.750678,-12.606545,-12.648231,-13.2283535,-13.905612,-14.3053255,-14.348032
2905,-19.951895,-18.97298,-16.234509,-15.464225,-15.472908,-17.061474,-13.801174,-14.676463,-14.003832,-13.902477,-12.882312,-16.21508,-18.548199,-18.159386,-15.960857,-14.79867,-15.03956,-15.274639,-15.021848,-13.637251,-14.287506,-14.798222,-13.607443,-16.609608,-19.346445,-18.791132,-15.764034,-14.821167,-15.208975,-14.986309,-13.18388,-14.244677,-14.197678,-12.238382,-14.691576,-17.798693
2906,-17.82375,-16.903664,-16.059292,-18.590807,-18.25277,-16.792713,-16.188354,-15.316565,-14.173471,-14.06728,-13.64857,-12.895124,-12.960226,-14.893507,-13.3479595,-13.393215,-13.185616,-13.664831,-13.878915,-12.74545,-12.990036,-12.908731,-12.098846,-12.474262,-13.137633,-13.896415,-14.833569,-15.494371,-15.84314,-15.58541,-15.047212,-14.296674,-14.6703005,-16.450356,-14.333196,-13.327165
2907,-12.300438,-12.032682,-12.384885,-12.172941,-12.125673,-12.771126,-13.146027,-12.988694,-12.027223,-12.66379,-12.411545,-12.162664,-11.70949,-12.60346,-11.955326,-11.946571,-11.817005,-11.697321,-12.518619,-11.625578,-11.800748,-12.525641,-12.803509,-11.671362,-12.810187,-12.095203,-12.241842,-11.804647,-12.052997,-11.259987,-11.610178,-11.9943,-11.748137,-11.790945,-11.7497635,-12.056648
2908,-13.389723,-12.425241,-12.591515,-12.100761,-12.382626,-12.926544,-13.446421,-12.955147,-12.029543,-12.319458,-11.951279,-11.508203,-11.593955,-11.522139,-12.092577,-11.813226,-11.747837,-11.875644,-12.445608,-11.357351,-11.471746,-12.168558,-11.845263,-11.899869,-12.46962,-11.697673,-12.340708,-11.979319,-12.563198,-12.281004,-12.808193,-11.983197,-12.206453,-12.126125,-12.152868,-12.639404
2909,-13.507027,-13.784708,-13.616932,-13.500278,-13.321438,-13.550924,-13.742829,-13.901342,-12.589096,-13.24589,-12.888838,-12.575461,-12.556578,-13.234699,-13.132883,-12.52243,-12.585836,-13.316089,-13.133354,-12.970326,-12.698964,-13.211443,-13.408876,-12.660687,-13.562881,-13.440119,-12.868631,-13.081076,-13.604298,-12.973671,-13.472529,-13.898828,-13.087992,-13.146261,-13.238694,-13.506855
2910,-12.587616,-13.649729,-14.665595,-14.200881,-16.240513,-15.944736,-18.225693,-18.925312,-14.213393,-15.259924,-16.354267,-14.741798,-19.355358,-20.11672,-19.770218,-20.088472,-18.756294,-17.63208,-16.913414,-16.420988,-16.43446,-15.959703,-15.274338,-15.126178,-16.651722,-16.778065,-18.170284,-18.453045,-18.091572,-16.100039,-16.015259,-15.2333145,-14.91594,-14.944073,-13.965719,-12.513987
2911,-14.777445,-14.488361,-17.39483,-15.99654,-16.005543,-15.757755,-16.072098,-14.917235,-14.663765,-14.76424,-14.48959,-12.49743,-12.754712,-12.850257,-12.848928,-12.569271,-13.13776,-13.648449,-17.144024,-16.30551,-16.764599,-15.277235,-13.9615555,-14.202566,-15.520596,-14.456787,-14.321245,-13.446479,-13.270809,-12.281494,-14.423876,-14.366108,-16.200432,-16.762207,-15.184149,-14.12295
2912,-13.360548,-13.180618,-13.102691,-13.034429,-13.060293,-13.551429,-13.44496,-13.350461,-12.23302,-12.609243,-12.433813,-12.208143,-12.216743,-12.735889,-12.304728,-12.073132,-12.597586,-12.54209,-13.141775,-12.464765,-12.095618,-12.614997,-12.745501,-12.087163,-13.320261,-12.101218,-12.688043,-12.269226,-12.551817,-12.199869,-12.91975,-12.799206,-12.475242,-12.557241,-12.731956,-12.978422
2913,-16.194069,-16.141758,-16.724688,-15.173956,-15.37395,-14.678575,-13.783091,-14.194007,-13.560361,-19.873184,-21.08263,-19.633274,-15.877899,-15.65094,-15.248593,-15.62863,-14.213934,-14.665338,-14.58766,-15.376377,-12.442501,-13.988703,-22.745,-22.293003,-22.176613,-23.48343,-22.033064,-23.149933,-23.25003,-23.209732,-22.44321,-23.794094,-22.914898,-20.477337,-18.906096,-16.810959
2914,-12.174743,-11.800173,-11.986841,-12.098871,-12.173147,-11.869324,-12.236923,-12.226227,-12.20869,-12.69977,-12.44862,-12.458891,-11.915333,-12.48152,-12.740416,-12.1503105,-12.06539,-12.313084,-12.28373,-11.844563,-11.682613,-11.916712,-12.274479,-11.590584,-11.784231,-11.646905,-12.073111,-12.205281,-12.286372,-12.10512,-12.030301,-11.850166,-11.895099,-12.526659,-11.886656,-12.022709
2915,-16.789019,-16.80473,-16.100245,-14.871677,-14.513191,-13.963655,-14.425106,-14.174454,-12.212834,-13.674461,-16.478163,-16.122484,-13.849944,-13.322062,-13.858768,-14.153448,-14.4302025,-14.097381,-14.870557,-15.031433,-11.934032,-14.5148,-17.587934,-14.911474,-14.79185,-13.984016,-14.651659,-15.37566,-14.811563,-14.131246,-14.445002,-14.385687,-11.884413,-15.59846,-16.843243,-15.577146
2916,-13.280567,-13.281788,-14.601632,-14.736967,-15.771213,-15.725931,-17.558872,-17.284906,-14.355022,-14.787876,-15.786709,-14.694489,-15.855001,-18.354961,-19.806488,-19.279018,-17.236149,-17.235504,-16.632793,-15.323158,-15.043062,-14.739683,-14.317793,-13.211579,-14.414305,-14.872005,-17.235567,-18.126917,-18.126808,-17.163048,-17.57302,-16.810776,-17.029324,-18.024847,-16.053434,-14.540812
2917,-17.64635,-16.736576,-16.937017,-16.029337,-14.741272,-14.457626,-14.976831,-15.445932,-17.62583,-17.492527,-17.974974,-17.09691,-20.851824,-19.418062,-20.713764,-20.447962,-18.149097,-16.896881,-16.195087,-15.216838,-14.998846,-15.1884165,-13.988801,-14.551073,-16.491692,-16.860983,-16.05552,-18.619217,-23.461111,-22.840721,-22.242395,-20.070686,-21.162926,-20.81078,-19.685163,-17.470554
2918,-13.326739,-13.69768,-13.390226,-13.273735,-13.275602,-13.774584,-13.60137,-13.778887,-12.775421,-13.084335,-12.898764,-12.369303,-12.048578,-12.956324,-12.502993,-12.362148,-12.744227,-12.760551,-13.22159,-13.167473,-12.547083,-13.055543,-13.159194,-12.332554,-13.654666,-12.817573,-13.278972,-12.781944,-12.827979,-12.683009,-13.051107,-13.427332,-12.874588,-13.076452,-13.16843,-13.550442
2919,-15.054037,-15.7395115,-17.078724,-15.863056,-16.126307,-16.399044,-16.81889,-16.952948,-13.774855,-14.395002,-15.228872,-14.279098,-16.42452,-16.107332,-14.2710285,-14.242377,-13.775187,-13.974062,-14.203255,-14.01701,-15.489755,-15.854658,-16.734833,-17.105404,-17.023823,-16.957045,-16.955969,-16.473965,-16.019514,-14.246634,-14.106532,-13.648249,-13.50751,-15.435308,-15.036579,-15.693996
2920,-14.927328,-14.092564,-13.842498,-13.945016,-13.924239,-13.932371,-14.921627,-14.679565,-14.075396,-14.404126,-14.948265,-13.980427,-13.765418,-14.092121,-13.46843,-13.807976,-13.707628,-13.742973,-13.95687,-13.501025,-12.873255,-13.289487,-14.548803,-14.308607,-15.935095,-14.70536,-14.226079,-13.733383,-13.891663,-13.08193,-14.0626335,-13.606129,-13.65983,-13.637255,-14.105595,-15.145732
2921,-19.756668,-18.884815,-15.306904,-14.626959,-15.1986265,-14.912268,-14.385447,-14.3041725,-13.369292,-12.9067955,-13.877737,-14.0887985,-16.246372,-16.223787,-16.51066,-15.224808,-14.75334,-14.959366,-14.946188,-14.215457,-14.585865,-14.05593,-14.004267,-13.446234,-14.904851,-14.016739,-16.667416,-15.166634,-14.807198,-14.600548,-14.362705,-14.52511,-14.624699,-13.4573,-14.695668,-14.964443
2922,-16.532356,-15.687952,-15.678149,-15.084449,-14.916891,-14.984934,-15.70046,-15.849514,-14.75412,-16.569515,-15.9565935,-16.543774,-19.692686,-18.842878,-18.958609,-18.051435,-15.951206,-15.455884,-15.223572,-14.10488,-13.592359,-13.428799,-13.435707,-13.853788,-16.359032,-17.203459,-21.256016,-22.663372,-23.785486,-23.070099,-23.472504,-21.446646,-21.186909,-20.799274,-19.078419,-17.930964
2923,-14.332786,-14.018621,-13.910073,-13.890562,-13.979293,-13.501664,-14.09738,-13.9044485,-12.78191,-14.142424,-14.129614,-13.409958,-13.379698,-13.4506855,-13.246058,-13.262646,-12.582918,-12.813554,-13.054284,-11.990224,-12.858535,-13.369092,-14.58363,-13.238024,-15.226769,-14.358795,-14.112719,-13.977619,-14.584555,-14.164914,-14.562838,-14.779036,-13.924549,-13.753304,-13.796963,-13.819878
2924,-16.650925,-16.570427,-16.949825,-15.130238,-15.467643,-15.550264,-13.933666,-14.623503,-13.999867,-13.187574,-12.872871,-15.307114,-15.925978,-17.810417,-16.219418,-14.443065,-15.3301325,-15.438707,-14.013261,-13.146322,-13.957935,-13.477819,-13.491919,-15.583605,-17.850624,-17.716217,-15.85397,-14.957958,-15.167034,-14.253815,-12.855997,-13.854807,-14.040764,-13.223229,-13.676981,-17.353745
2925,-12.766952,-12.785061,-12.709099,-12.69681,-12.620365,-12.852585,-13.190875,-12.946391,-12.2359705,-12.889374,-12.603933,-12.217451,-12.297075,-12.749838,-12.562566,-12.299803,-12.214144,-12.705614,-12.750518,-12.781473,-12.379517,-12.777644,-12.996664,-12.282802,-12.966045,-12.750957,-12.3004055,-12.386217,-12.5395155,-12.311432,-12.72872,-12.973516,-12.442156,-12.334026,-12.616509,-13.0022335
2926,-12.631174,-12.520636,-12.747781,-12.903682,-12.766188,-13.023533,-13.485596,-13.316746,-12.495792,-13.071627,-12.822256,-12.336186,-12.58016,-12.835759,-12.608964,-12.3405075,-12.334078,-12.670699,-12.621521,-12.795265,-12.108751,-12.6679535,-12.966585,-12.5337515,-13.266602,-13.019104,-12.368847,-12.324049,-12.560234,-12.437365,-12.961468,-12.543349,-12.295555,-12.22274,-12.475201,-12.960585
2927,-12.873514,-12.451275,-13.18213,-13.210125,-13.070034,-13.412805,-12.640713,-13.929557,-12.7118435,-13.058989,-12.59547,-13.122321,-13.544812,-13.775172,-13.142035,-13.454604,-13.1143055,-12.902086,-13.891035,-12.413354,-12.220403,-13.212724,-12.634148,-12.147456,-13.419513,-13.222284,-13.056207,-15.10553,-16.162003,-13.745614,-12.619673,-12.154449,-13.548879,-14.292842,-14.368253,-14.230008
2928,-16.007101,-16.006775,-14.839348,-14.848265,-15.109997,-15.396774,-15.211586,-14.902725,-14.115824,-13.994349,-14.695409,-15.308417,-15.429874,-16.370346,-14.973845,-14.151239,-14.562302,-14.774326,-14.755299,-14.070616,-14.576971,-14.844147,-14.787573,-15.149538,-16.090687,-15.986206,-14.90976,-14.282644,-14.974215,-14.736545,-14.644428,-14.925463,-14.593504,-13.7338295,-13.492783,-15.627694
2929,-13.118736,-13.306103,-13.240202,-12.885279,-12.773885,-13.056894,-13.33993,-13.557023,-12.115927,-13.006208,-12.654859,-12.384833,-12.1855345,-12.934561,-12.687121,-12.305222,-12.338375,-12.613807,-12.539024,-12.98627,-12.896418,-12.91431,-13.54093,-12.577749,-12.50878,-13.271896,-12.300459,-12.54039,-12.621424,-12.4764805,-12.725181,-13.453558,-12.483486,-12.637452,-12.72921,-13.136625
2930,-13.008332,-13.194061,-13.222233,-13.365681,-13.286575,-13.517792,-13.451725,-13.433309,-12.402978,-12.937115,-12.494778,-12.12887,-12.396069,-13.068684,-12.698029,-12.328258,-12.390709,-12.870361,-12.767338,-12.724986,-12.363788,-12.706622,-12.944187,-12.200359,-13.208033,-12.867811,-12.261377,-12.397557,-13.134714,-12.250041,-12.870173,-13.059773,-12.633261,-12.738092,-12.938222,-13.259939
2931,-16.422935,-16.520292,-16.697311,-16.64257,-15.543337,-15.707716,-14.188722,-13.2891655,-14.2692375,-19.162037,-21.068783,-17.915813,-15.279064,-15.586267,-15.47912,-16.014496,-13.21463,-15.154261,-14.943432,-15.006044,-14.446275,-15.964502,-22.133934,-21.301228,-21.47741,-22.670097,-22.084782,-22.493977,-22.74613,-22.641712,-21.962212,-23.016369,-22.422695,-20.283733,-20.647575,-17.415014
2932,-16.568071,-15.859268,-15.522323,-14.679924,-14.191031,-15.30079,-16.132217,-15.590452,-13.223767,-16.039642,-15.499174,-18.716755,-20.790977,-18.838058,-17.006657,-16.15454,-15.061836,-14.515038,-14.527714,-13.301211,-13.418964,-13.529498,-13.782071,-14.263675,-17.653946,-17.033356,-19.957687,-22.554106,-23.20256,-23.04977,-24.891079,-21.378029,-21.50058,-20.483082,-18.386694,-17.25621
2933,-12.839632,-12.914566,-14.028247,-14.000879,-15.578077,-15.532774,-16.751453,-16.838112,-14.219049,-14.673851,-16.05191,-14.963352,-16.045341,-18.188164,-18.548288,-18.832722,-17.713257,-17.830828,-16.675789,-16.12955,-15.542429,-14.510578,-13.879232,-13.228932,-14.682346,-15.416573,-17.168278,-17.735909,-18.398285,-17.083347,-16.95843,-16.479485,-16.363592,-16.487568,-14.4939785,-13.112675
2934,-21.926794,-21.681522,-18.67962,-14.3979,-15.4060135,-15.650525,-13.958554,-14.96441,-12.070915,-11.701027,-14.131242,-19.111225,-21.38432,-21.09661,-16.773565,-16.030283,-15.440116,-15.8131485,-15.515711,-15.434466,-14.290618,-14.698345,-14.401701,-12.942043,-17.219587,-18.483807,-22.121632,-24.15063,-24.381075,-24.31717,-25.020277,-23.813658,-23.550722,-21.48012,-17.15542,-16.022821
2935,-16.661318,-16.053001,-16.485857,-17.031853,-15.940365,-16.862455,-16.892582,-16.582733,-14.5456505,-16.833298,-19.200571,-19.816044,-16.259148,-16.372051,-17.862602,-16.84496,-15.531144,-15.17753,-15.468414,-16.224783,-15.480164,-18.970415,-20.127325,-18.828745,-19.975365,-20.111368,-18.828583,-19.881302,-20.081116,-19.554554,-19.345657,-20.176718,-19.308645,-18.946522,-18.887178,-19.184935
